year,id,sent,msgType,event_text,event_code,matched_keyword,snippet
2018,938368b2-eacb-43c1-ad66-de0acb57bb90,2018-06-25T04:09:26.000Z,Alert,Child Abduction Emergency,CAE,endangered missing,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>NCMEC_60184_1</identifier><sender>amberops@ncmec.org</sender><sent>2018-06-25T00:09:26-04:00</sent><status>Actual</status><msgType>Alert</msgType><source>Open</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Other</category><event>Child "
2018,e7356443-025b-441f-bdae-79f1506fbe6f,2018-06-25T17:42:34.000Z,Cancel,Child Abduction Emergency,CAE,endangered missing,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>NCMEC_60184_2</identifier><sender>amberops@ncmec.org</sender><sent>2018-06-25T13:42:34-04:00</sent><status>Actual</status><msgType>Cancel</msgType><source>Open</source><scope>Public</scope><code>IPAWSv1.0</code><references>amberops@ncmec.org,NCMEC_60184_1,2018-06-25T13:42:34-04:00"
2018,9ee0e30c-d779-4a6c-900c-0c34a59c24c2,2018-07-07T01:38:53.000Z,Alert,Local Area Emergency Warning,LAE,missing endangered,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-IL-991d8d0e-3c34-45eb-bc82-fd8f137112ce</identifier><sender>fmoore@lasallecounty.org</sender><sent>2018-07-06T19:38:53-06:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><"
2018,d63db0fb-c00a-4cfd-9f3b-012515b090b1,2018-07-27T07:30:58.000Z,Alert,Civil Emergency Message,CEM,silver alert,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>8114400108387042</identifier><sender>8114400108387042</sender><sent>2018-07-27T00:30:58-07:00</sent><status>Actual</status><msgType>Alert</msgType><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Rescue</category><event>Civil Emergency Message</"
2018,90e4ac02-b4af-4679-9955-9adcf01b8e22,2018-07-27T12:36:18.000Z,Alert,Civil Emergency Message,CEM,silver alert,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>8114400108387289</identifier><sender>8114400108387289</sender><sent>2018-07-27T05:36:18-07:00</sent><status>Actual</status><msgType>Alert</msgType><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Rescue</category><event>Civil Emergency Message</"
2018,acbf64ef-ae27-415d-81b0-c83d361adf32,2018-07-27T13:12:40.000Z,Alert,Civil Emergency Message,CEM,silver alert,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>8114400108387352</identifier><sender>8114400108387352</sender><sent>2018-07-27T06:12:40-07:00</sent><status>Actual</status><msgType>Alert</msgType><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Rescue</category><event>Civil Emergency Message</"
2018,f819c017-6eac-43ae-bd3c-4f31e00a19a9,2018-07-28T02:44:10.000Z,Alert,Local Area Emergency,LAE,golden alert,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>8637FD40-C5AC-4245-B4FF-A314A492BBF4</identifier><sender>OTG:jdunfeegem@gmail.com</sender><sent>2018-07-27T22:44:10-04:00</sent><status>Actual</status><msgType>Alert</msgType><source></source><scope>Public</scope><addresses>200344</addresses><code>IPAWSv1.0</code><note></note><inf"
2018,7c8772e5-14b2-4d8a-aa47-7ba42bf37486,2018-07-28T12:49:54.000Z,Alert,Local Area Emergency,LAE,golden alert,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>D35C2D2E-9618-4DF0-A970-81140DA1D72E</identifier><sender>OTG:jdunfeegem@gmail.com</sender><sent>2018-07-28T08:49:54-04:00</sent><status>Actual</status><msgType>Alert</msgType><source></source><scope>Public</scope><addresses>200344</addresses><code>IPAWSv1.0</code><note></note><inf"
2018,7ac313ff-3533-4982-ba84-2c144df45deb,2018-07-30T06:11:25.000Z,Alert,Civil Emergency Message,CEM,silver alert,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>8096807922347980</identifier><sender>8096807922347980</sender><sent>2018-07-29T23:11:25-07:00</sent><status>Actual</status><msgType>Alert</msgType><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Rescue</category><event>Civil Emergency Message</"
2018,47c01fac-bca7-4213-9247-d0c9c890cdb3,2018-07-30T06:25:23.000Z,Alert,Civil Emergency Message,CEM,silver alert,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>8096807922347985</identifier><sender>8096807922347985</sender><sent>2018-07-29T23:25:23-07:00</sent><status>Actual</status><msgType>Alert</msgType><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Rescue</category><event>Civil Emergency Message</"
2018,00c525bb-b85d-4d14-950a-9e8ce45d40ef,2018-08-23T18:13:00.000Z,Alert,LOCAL AREA EMERGENCY,LAE,golden alert,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>CAPNET-0-4651-20180823141300</identifier><sender>MADEOC@172.21.0.59</sender><sent>2018-08-23T14:13:00-04:00</sent><status>Actual</status><msgType>Alert</msgType><source>MADEOC</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</cate"
2018,418c7da2-60b9-4def-b17c-402afcd14796,2018-09-04T02:02:20.000Z,Alert,Local Area Emergency,LAE,golden alert,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>FF915422-1135-4A95-83FB-86E4ADBB9C97</identifier><sender>OTG:jdunfeegem@gmail.com</sender><sent>2018-09-03T22:02:20-04:00</sent><status>Actual</status><msgType>Alert</msgType><source></source><scope>Public</scope><addresses>200344</addresses><code>IPAWSv1.0</code><note></note><inf"
2018,5355e2c8-65d5-4077-bec2-440e0564ac77,2018-09-04T20:21:58.000Z,Alert,Local Area Emergency,LAE,golden alert,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AA96E4CE-A797-465C-B17F-7F1CBEC9102F</identifier><sender>OTG:jdunfeegem@gmail.com</sender><sent>2018-09-04T16:21:58-04:00</sent><status>Actual</status><msgType>Alert</msgType><source></source><scope>Public</scope><addresses>200344</addresses><code>IPAWSv1.0</code><note></note><inf"
2018,f1ddd158-4075-4f47-aa19-e24c1ed205c5,2018-10-15T21:25:46.000Z,Alert,Child Abduction Emergency,CAE,endangered missing,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-NV-5ffeaa77-d19b-46aa-b89e-44a20cdfc994</identifier><sender>john.steinbeck@clarkcountynv.gov</sender><sent>2018-10-15T15:25:46-06:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code"
2018,d8cc659a-6906-4bad-a77a-7b745d147a53,2018-10-16T00:34:23.000Z,Alert,Local Area Emergency Warning,LAE,endangered missing,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-NV-5524566a-d711-4517-af4c-5a8f608d9883</identifier><sender>john.steinbeck@clarkcountynv.gov</sender><sent>2018-10-15T18:34:23-06:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code"
2018,ca131d17-915e-45ec-a79b-9a878d140756,2018-11-02T15:53:02.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-eb2b766e017c4b729007bcffb57889ce</identifier><sender>ENTAC@chp.ca.gov</sender><sent>2018-11-02T11:53:02-04:00</sent><status>Actual</status><msgType>Alert</msgType><source>CA California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US<"
2018,2326642b-b71f-4360-8ee0-398d484c1143,2018-11-02T17:53:55.000Z,Cancel,Law Enforcement Warning,LEW,silver alert,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-C-be8c3c80b7f44a1694038eb13f2c9228</identifier><sender>ENTAC@chp.ca.gov</sender><sent>2018-11-02T13:53:55-04:00</sent><status>Actual</status><msgType>Cancel</msgType><source>CA California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><references>ENTAC@c"
2018,54b9787d-e906-45b0-a9bb-8a767ff2744c,2018-11-27T05:36:16.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-67729f7c70ae4cf5b695cc3358ac148a</identifier><sender>ENTAC@chp.ca.gov</sender><sent>2018-11-27T00:36:16-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>CA California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US<"
2018,ac855ab8-b12f-4007-861e-c0778d2a00a6,2018-11-29T19:25:47.000Z,Alert,Law Enforcement Warning,LEW,missing person,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-KY-42056383-0a7a-4619-b075-320f76aa3b43</identifier><sender>ekidd@metcalfecoem.com</sender><sent>2018-11-29T12:25:47-07:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><la"
2018,deccfde5-d71f-4e46-91cb-3c8aacf4dec4,2018-12-04T17:01:56.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-e2af074d8fec427295d20e152a7435f0</identifier><sender>ENTAC@chp.ca.gov</sender><sent>2018-12-04T12:01:56-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>CA California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US<"
2018,29e9e967-ddc1-4575-aacb-8c089f825c45,2018-12-10T21:38:26.000Z,Alert,Local Area Emergency,LAE,silver alert,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>8114400108592234</identifier><sender>8114400108592234</sender><sent>2018-12-10T13:38:26-08:00</sent><status>Actual</status><msgType>Alert</msgType><source>Lufkin Police Department</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</"
2018,ed57aae2-ce48-42b9-b985-d0ef6daf6f81,2018-12-11T21:01:50.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-3b1a3802957e4d43905e764528cf0357</identifier><sender>ENTAC@chp.ca.gov</sender><sent>2018-12-11T16:01:50-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>CA California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US<"
2018,be8095a6-50f6-42dc-b0ae-2129b7e07c82,2018-12-11T22:36:42.000Z,Cancel,Law Enforcement Warning,LEW,silver alert,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-C-ac3b6a9d4c3b4d1b98bd6afd4b1bab48</identifier><sender>ENTAC@chp.ca.gov</sender><sent>2018-12-11T17:36:42-05:00</sent><status>Actual</status><msgType>Cancel</msgType><source>CA California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><references>ENTAC@c"
2018,37a6d9f8-f5d5-4134-b17a-173c539ab7dd,2018-12-16T03:14:23.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-69cdb83fd0594c248f9551916538ed8d</identifier><sender>ENTAC@chp.ca.gov</sender><sent>2018-12-15T22:14:23-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>CA California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US<"
2018,70a2fc54-8220-43d5-aea1-ac1f07598bff,2018-12-16T23:44:19.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-6240baf24515480db717d6e7e2ccaf6b</identifier><sender>ENTAC@chp.ca.gov</sender><sent>2018-12-16T18:44:19-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>CA California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US<"
2019,599f43c2-d6d7-464a-810b-27f305b8a306,2019-01-03T04:31:47.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-3eb03d4dc11d4decb28a19ced2f6652d</identifier><sender>ENTAC@chp.ca.gov</sender><sent>2019-01-02T23:31:47-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>CA California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US<"
2019,a53b91d5-7a44-496e-b570-1ee5725ba7c6,2019-01-03T05:29:07.000Z,Cancel,Law Enforcement Warning,LEW,silver alert,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-C-2f9502e5fa2449a48dadaf6d563ef081</identifier><sender>ENTAC@chp.ca.gov</sender><sent>2019-01-03T00:29:07-05:00</sent><status>Actual</status><msgType>Cancel</msgType><source>CA California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><references>ENTAC@c"
2019,9a87c4a3-c236-4a6e-90b4-941647ca13c3,2019-01-17T04:52:05.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-0c8649f21a6c4fe885d1c63ebeda9fea</identifier><sender>ENTAC@chp.ca.gov</sender><sent>2019-01-16T23:52:05-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>CA California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US<"
2019,25d2dcee-97e9-4d6a-b9e0-f6ce58cecd09,2019-01-17T06:00:46.000Z,Cancel,Law Enforcement Warning,LEW,silver alert,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-C-0668cc46971d41cf9925ab167f0b4ac8</identifier><sender>ENTAC@chp.ca.gov</sender><sent>2019-01-17T01:00:46-05:00</sent><status>Actual</status><msgType>Cancel</msgType><source>CA California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><references>ENTAC@c"
2019,f85ce9b7-7fb6-43d6-b3f8-712b16641ad4,2019-01-31T12:23:07.000Z,Alert,Search and Rescue- Cleveland and East St,LEW,missing person,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>15489373870001115760197</identifier><sender>MIOttawaCountySheriff'sOffice</sender><sent>2019-01-31T07:23:07-05:00</sent><status>Actual</status><msgType>Alert</msgType><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Rescue</category><event>Searc"
2019,c01e4d04-41e4-42d8-b702-3fc8e19be579,2019-02-03T03:44:47.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-08c5ff0327424d6a9f9c857baeaf288f</identifier><sender>ENTAC@chp.ca.gov</sender><sent>2019-02-02T22:44:47-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>CA California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US<"
2019,5a974572-fb6a-49bb-81fc-75dc03ab6328,2019-02-11T16:34:38.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-f4da559888e64829944926bd05ddbc09</identifier><sender>ENTAC@chp.ca.gov</sender><sent>2019-02-11T11:34:38-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>CA California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US<"
2019,aa4eb385-fdc3-48d3-acf3-49784bdcb9d9,2019-02-20T20:14:37.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-2c3d42a70603460fb2ba784ba1176c0d</identifier><sender>ENTAC@chp.ca.gov</sender><sent>2019-02-20T15:14:37-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>CA California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US<"
2019,dccb8ddf-3fa6-4c1f-acf5-073a700fa2a6,2019-02-23T22:23:55.000Z,Alert,Civil Emergency Message,CEM,silver alert,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>308829623494231</identifier><sender>308829623494231</sender><sent>2019-02-23T14:23:55-08:00</sent><status>Actual</status><msgType>Alert</msgType><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Rescue</category><event>Civil Emergency Message</ev"
2019,da83e1d9-171b-4eb4-bd5f-643368a46e7e,2019-02-23T22:33:05.000Z,Alert,Civil Emergency Message,CEM,silver alert,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>308829623494241</identifier><sender>308829623494241</sender><sent>2019-02-23T14:33:05-08:00</sent><status>Actual</status><msgType>Alert</msgType><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Rescue</category><event>Civil Emergency Message</ev"
2019,40578f9a-4337-4cf1-8c76-e3a16b25412a,2019-03-01T05:45:21.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-af849242cc634f448d8abc7f47fa9a50</identifier><sender>ENTAC@chp.ca.gov</sender><sent>2019-03-01T00:45:21-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>CA California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US<"
2019,f32b8980-d5b8-4ec4-ab5b-d6ccbc90034b,2019-03-01T06:35:40.000Z,Cancel,Law Enforcement Warning,LEW,silver alert,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-C-1c9e0696625e4f8a907318cb684d97f9</identifier><sender>ENTAC@chp.ca.gov</sender><sent>2019-03-01T01:35:40-05:00</sent><status>Actual</status><msgType>Cancel</msgType><source>CA California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><references>ENTAC@c"
